id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	0|0	0|1	0|10	0|11	0|12	0|13	0|14	0|15	0|16	0|17	0|18	0|19	0|2	0|20	0|21	0|22	0|23	0|24	0|25	0|26	0|3	0|5	0|6_0	0|6_1	0|6_2	0|6_3	0|7	0|8	0|9	1|0	1|1	1|10	1|11	1|12	1|13	1|14	1|15	1|16	1|17	1|18	1|19	1|2	1|20	1|21	1|22	1|23	1|24	1|25	1|26	1|3	1|5	1|6_0	1|6_1	1|6_2	1|6_3	1|7	1|8	1|9	10|0	10|1	10|10	10|11	10|12	10|13	10|14	10|15	10|16	10|17	10|18	10|19	10|2	10|20	10|21	10|22	10|23	10|24	10|25	10|26	10|3	10|5	10|6_0	10|6_1	10|6_2	10|6_3	10|7	10|8	10|9	11|0	11|1	11|10	11|11	11|12	11|13	11|14	11|15	11|16	11|17	11|18	11|19	11|2	11|20	11|21	11|22	11|23	11|24	11|25	11|26	11|3	11|5	11|6_0	11|6_1	11|6_2	11|6_3	11|7	11|8	11|9	12|0	12|1	12|10	12|11	12|12	12|13	12|14	12|15	12|16	12|17	12|18	12|19	12|2	12|20	12|21	12|22	12|23	12|24	12|25	12|26	12|3	12|5	12|6_0	12|6_1	12|6_2	12|6_3	12|7	12|8	12|9	13|0	13|1	13|10	13|11	13|12	13|13	13|14	13|15	13|16	13|17	13|18	13|19	13|2	13|20	13|21	13|22	13|23	13|24	13|25	13|26	13|3	13|5	13|6_0	13|6_1	13|6_2	13|6_3	13|7	13|8	13|9	14|0	14|1	14|10	14|11	14|12	14|13	14|14	14|15	14|16	14|17	14|18	14|19	14|2	14|20	14|21	14|22	14|23	14|24	14|25	14|26	14|3	14|5	14|6_0	14|6_1	14|6_2	14|6_3	14|7	14|8	14|9	15|0	15|1	15|10	15|11	15|12	15|13	15|14	15|15	15|16	15|17	15|18	15|19	15|2	15|20	15|21	15|22	15|23	15|24	15|25	15|26	15|3	15|5	15|6_0	15|6_1	15|6_2	15|6_3	15|7	15|8	15|9	16|0	16|1	16|10	16|11	16|12	16|13	16|14	16|15	16|16	16|17	16|18	16|19	16|2	16|20	16|21	16|22	16|23	16|24	16|25	16|26	16|3	16|5	16|6_0	16|6_1	16|6_2	16|6_3	16|7	16|8	16|9	17|0	17|1	17|10	17|11	17|12	17|13	17|14	17|15	17|16	17|17	17|18	17|19	17|2	17|20	17|21	17|22	17|23	17|24	17|25	17|26	17|3	17|5	17|6_0	17|6_1	17|6_2	17|6_3	17|7	17|8	17|9	18|0	18|1	18|10	18|11	18|12	18|13	18|14	18|15	18|16	18|17	18|18	18|19	18|2	18|20	18|21	18|22	18|23	18|24	18|25	18|26	18|3	18|5	18|6_0	18|6_1	18|6_2	18|6_3	18|7	18|8	18|9	19|0	19|1	19|10	19|11	19|12	19|13	19|14	19|15	19|16	19|17	19|18	19|19	19|2	19|20	19|21	19|22	19|23	19|24	19|25	19|26	19|3	19|5	19|6_0	19|6_1	19|6_2	19|6_3	19|7	19|8	19|9	2|0	2|1	2|10	2|11	2|12	2|13	2|14	2|15	2|16	2|17	2|18	2|19	2|2	2|20	2|21	2|22	2|23	2|24	2|25	2|26	2|3	2|5	2|6_0	2|6_1	2|6_2	2|6_3	2|7	2|8	2|9	20|0	20|1	20|10	20|11	20|12	20|13	20|14	20|15	20|16	20|17	20|18	20|19	20|2	20|20	20|21	20|22	20|23	20|24	20|25	20|26	20|3	20|5	20|6_0	20|6_1	20|6_2	20|6_3	20|7	20|8	20|9	21|0	21|1	21|10	21|11	21|12	21|13	21|14	21|15	21|16	21|17	21|18	21|19	21|2	21|20	21|21	21|22	21|23	21|24	21|25	21|26	21|3	21|5	21|6_0	21|6_1	21|6_2	21|6_3	21|7	21|8	21|9	22|0	22|1	22|10	22|11	22|12	22|13	22|14	22|15	22|16	22|17	22|18	22|19	22|2	22|20	22|21	22|22	22|23	22|24	22|25	22|26	22|3	22|5	22|6_0	22|6_1	22|6_2	22|6_3	22|7	22|8	22|9	23|0	23|1	23|10	23|11	23|12	23|13	23|14	23|15	23|16	23|17	23|18	23|19	23|2	23|20	23|21	23|22	23|23	23|24	23|25	23|26	23|3	23|5	23|6_0	23|6_1	23|6_2	23|6_3	23|7	23|8	23|9	24|0	24|1	24|10	24|11	24|12	24|13	24|14	24|15	24|16	24|17	24|18	24|19	24|2	24|20	24|21	24|22	24|23	24|24	24|25	24|26	24|3	24|5	24|6_0	24|6_1	24|6_2	24|6_3	24|7	24|8	24|9	25|0	25|1	25|10	25|11	25|12	25|13	25|14	25|15	25|16	25|17	25|18	25|19	25|2	25|20	25|21	25|22	25|23	25|24	25|25	25|26	25|3	25|5	25|6_0	25|6_1	25|6_2	25|6_3	25|7	25|8	25|9	26|0	26|1	26|10	26|11	26|12	26|13	26|14	26|15	26|16	26|17	26|18	26|19	26|2	26|20	26|21	26|22	26|23	26|24	26|25	26|26	26|3	26|5	26|6_0	26|6_1	26|6_2	26|6_3	26|7	26|8	26|9	3|0	3|1	3|10	3|11	3|12	3|13	3|14	3|15	3|16	3|17	3|18	3|19	3|2	3|20	3|21	3|22	3|23	3|24	3|25	3|26	3|3	3|5	3|6_0	3|6_1	3|6_2	3|6_3	3|7	3|8	3|9	5|0	5|1	5|10	5|11	5|12	5|13	5|14	5|15	5|16	5|17	5|18	5|19	5|2	5|20	5|21	5|22	5|23	5|24	5|25	5|26	5|3	5|5	5|6_0	5|6_1	5|6_2	5|6_3	5|7	5|8	5|9	6_0|0	6_0|1	6_0|10	6_0|11	6_0|12	6_0|13	6_0|14	6_0|15	6_0|16	6_0|17	6_0|18	6_0|19	6_0|2	6_0|20	6_0|21	6_0|22	6_0|23	6_0|24	6_0|25	6_0|26	6_0|3	6_0|5	6_0|6_0	6_0|6_1	6_0|6_2	6_0|6_3	6_0|7	6_0|8	6_0|9	6_1|0	6_1|1	6_1|10	6_1|11	6_1|12	6_1|13	6_1|14	6_1|15	6_1|16	6_1|17	6_1|18	6_1|19	6_1|2	6_1|20	6_1|21	6_1|22	6_1|23	6_1|24	6_1|25	6_1|26	6_1|3	6_1|5	6_1|6_0	6_1|6_1	6_1|6_2	6_1|6_3	6_1|7	6_1|8	6_1|9	6_2|0	6_2|1	6_2|10	6_2|11	6_2|12	6_2|13	6_2|14	6_2|15	6_2|16	6_2|17	6_2|18	6_2|19	6_2|2	6_2|20	6_2|21	6_2|22	6_2|23	6_2|24	6_2|25	6_2|26	6_2|3	6_2|5	6_2|6_0	6_2|6_1	6_2|6_2	6_2|6_3	6_2|7	6_2|8	6_2|9	6_3|0	6_3|1	6_3|10	6_3|11	6_3|12	6_3|13	6_3|14	6_3|15	6_3|16	6_3|17	6_3|18	6_3|19	6_3|2	6_3|20	6_3|21	6_3|22	6_3|23	6_3|24	6_3|25	6_3|26	6_3|3	6_3|5	6_3|6_0	6_3|6_1	6_3|6_2	6_3|6_3	6_3|7	6_3|8	6_3|9	7|0	7|1	7|10	7|11	7|12	7|13	7|14	7|15	7|16	7|17	7|18	7|19	7|2	7|20	7|21	7|22	7|23	7|24	7|25	7|26	7|3	7|5	7|6_0	7|6_1	7|6_2	7|6_3	7|7	7|8	7|9	8|0	8|1	8|10	8|11	8|12	8|13	8|14	8|15	8|16	8|17	8|18	8|19	8|2	8|20	8|21	8|22	8|23	8|24	8|25	8|26	8|3	8|5	8|6_0	8|6_1	8|6_2	8|6_3	8|7	8|8	8|9	9|0	9|1	9|10	9|11	9|12	9|13	9|14	9|15	9|16	9|17	9|18	9|19	9|2	9|20	9|21	9|22	9|23	9|24	9|25	9|26	9|3	9|5	9|6_0	9|6_1	9|6_2	9|6_3	9|7	9|8	9|9
CPI-CC0E8B3C37F	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.026																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.783	0.186			0.216	0.806	0.996	0.246	0.152	0.979	1.461	0.538			1.138	1.005	0.7	0.385			0.636	0.396	0.498	0.381	0.273		1.204	0.909	0.46																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0286AF8D6	Glutamate_byGLS2_and_SLC1A1_GRM2	complex:Glutamate_byGLS2_and_SLC1A1	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.026																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.285	0.411	0.151		1.191	0.128	0.25		0.212		1.172	0.538			0.155	0.426	0.474	0.52		0.835	0.355	0.57	0.359	0.574	0.13		1.495	0.732	0.188																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0EC77FC9C	Glutamate_byGLS2_and_SLC17A7_GRM2	complex:Glutamate_byGLS2_and_SLC17A7	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.026																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.285	0.411	0.151		1.191	0.128	0.25		0.212		1.172	0.538			0.155	0.426	0.474	0.52		0.835	0.355	0.57	0.359	0.574	0.13		1.495	0.732	0.188																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS091852A34	Glutamate_byGLS2_and_SLC17A6_GRM2	complex:Glutamate_byGLS2_and_SLC17A6	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.026																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.285	0.411	0.151		1.191	0.128	0.25		0.212		1.172	0.538			0.155	0.426	0.474	0.52		0.835	0.355	0.57	0.359	0.574	0.13		1.495	0.732	0.188																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS01F00A48A	TENM4_ADGRL3	simple:Q6N022	simple:Q9HAR2	TENM4	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.027	2.248																													2.255																													1.732																																																										1.747																													2.331																													2.227																													2.126																													2.446																													2.215																													2.592																																																																																																																				2.458																													2.076																													2.708																													2.001																																																																																							2.294																													2.238																													2.277																													2.449																													2.239																													2.063																													2.567																													2.143																													2.126																												
CPI-CS01D65FEFD	Glutamate_byGLS2_and_SLC1A1_GRIK3	complex:Glutamate_byGLS2_and_SLC1A1	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.783	0.186			0.216	0.806	1.616	0.246	0.505	0.979	1.502	1.762	0.569		1.138	1.418	0.7	0.385			0.636	0.396	0.498	0.381	0.273		1.305	0.909	0.46																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS01DE5E362	Glutamate_byGLS2_and_SLC17A6_GRIK3	complex:Glutamate_byGLS2_and_SLC17A6	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.783	0.186			0.216	0.806	1.616	0.246	0.505	0.979	1.502	1.762	0.569		1.138	1.418	0.7	0.385			0.636	0.396	0.498	0.381	0.273		1.305	0.909	0.46																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CC07774ECF6	GABA_byGAD1_and_SLC6A13_GABA-A_a1b2g2S_complex	complex:GABA_byGAD1_and_SLC6A13	complex:GABA-A_a1b2g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.027																														0.453				1.047	0.152	0.372		0.215			0.841			0.618	1.272	0.761	0.74	0.751		0.362	0.554		0.249	0.317	0.232	0.703	0.92	0.243																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								0.416				1.01										0.581	1.235																																																																																																																																																																																																																								
CPI-SS0474E1C15	FLRT2_ADGRL3	simple:O43155	simple:Q9HAR2	FLRT2	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.027	1.865																													1.868																													1.631																													2.017																													1.785																													1.897																													1.764																													1.725																													1.623																													1.931																																																																																																																																																	2.061																													2.137																																																										1.719																													2.181																													1.962																													1.842																													2.02																													2.065																													1.701																													1.788																													1.707																																																										2.222																													1.724																												
CPI-CS0D1DC5DFD	Glutamate_byGLS2_and_SLC17A7_GRIK3	complex:Glutamate_byGLS2_and_SLC17A7	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.783	0.186			0.216	0.806	1.616	0.246	0.505	0.979	1.502	1.762	0.569		1.138	1.418	0.7	0.385			0.636	0.396	0.498	0.381	0.273		1.305	0.909	0.46																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0940331BF	Glutamate_byGLS2_and_SLC17A7_GRIK2	complex:Glutamate_byGLS2_and_SLC17A7	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.68			0.129	1.493	1.051	0.526	0.3		1.168	0.885		0.406		0.754	0.501	1.068	0.596	1.59		0.813	0.746	0.572	0.354	0.986	0.469	1.076	1.348	0.599																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CC041DC21EE	GABA_byGAD1_and_SLC6A6_GABA-A_a4b2d_complex	complex:GABA_byGAD1_and_SLC6A6	complex:GABA-A_a4b2d_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.027					1.073																					1.095								0.21																																																																																							0.212																													0.229																													0.992																					1.014								0.284																																																																																							1.051																													0.987																																																										0.233																													1.112																													0.274																																																										0.346																																																																																							1.183																					1.205								0.258																													0.735																													0.862																																																										1.209																													0.687																													0.178																													1.02																								
CPI-CS048A34709	Glutamate_byGLS2_and_SLC1A1_GRIK2	complex:Glutamate_byGLS2_and_SLC1A1	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.68			0.129	1.493	1.051	0.526	0.3		1.168	0.885		0.406		0.754	0.501	1.068	0.596	1.59		0.813	0.746	0.572	0.354	0.986	0.469	1.076	1.348	0.599																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CC0E5F4FF5B	GABA_byGAD2_and_SLC32A1_GABA-A_a4b2d_complex	complex:GABA_byGAD2_and_SLC32A1	complex:GABA-A_a4b2d_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.027					0.805																					0.828																																																																																																																												0.137																													0.907																					0.93								0.238																																																																																							1.147																													1.29																																																																																							0.731																					0.753								0.15																													0.745																													0.418																													1.008																													0.414																													0.625																					0.647																																					0.257																													0.53																																																										0.496																													0.687																													0.178																													0.386																								
CPI-CC0F2E29DCC	GABA_byGAD1_and_SLC6A1_GABA-A_a4b2d_complex	complex:GABA_byGAD1_and_SLC6A1	complex:GABA-A_a4b2d_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.027					1.17																					1.192								0.21																																																																																							0.212																													0.229																													1.538																					1.56								0.284																																																																																							1.857																													0.987																																																										0.233																													1.336																													0.274																																																										0.346																																																																																							1.178																					1.2								0.258																													0.735																													0.862																																																										1.168																													0.95																													0.178																													1.022																								
CPI-CC027602671	GABA_byGAD2_and_SLC6A1_GABA-A_a4b2d_complex	complex:GABA_byGAD2_and_SLC6A1	complex:GABA-A_a4b2d_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.027					0.805																					0.828																																																																																															0.207																													0.137																													0.907																					0.93								0.238																																																																																							1.147																													1.29																																																																																							0.731																													0.15																													0.519																													0.418																													1.008																													0.517																													0.625																					0.647																																					0.257																													0.53																																																										0.742																													0.95																													0.178																													0.386																								
CPI-CS026AD4940	Glutamate_byGLS2_and_SLC17A6_GRIK2	complex:Glutamate_byGLS2_and_SLC17A6	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.68			0.129	1.493	1.051	0.526	0.3		1.168	0.885		0.406		0.754	0.501	1.068	0.596	1.59		0.813	0.746	0.572	0.354	0.986	0.469	1.076	1.348	0.599																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS027E12A36	MDK_PTPRZ1	simple:P21741	simple:P23471	MDK	PTPRZ1	True	False	False	curated	False	Ligand-Receptor	Signaling by Midkine	0.027																															1.586	0.796					0.942		0.95								0.753		1.022		0.739	0.723																																																																																															1.606	0.816					0.962		0.97								0.774		1.043		0.76	0.744																																					1.222																													1.145																																																																																																																				1.095																																																																																																																																																	1.049																																																																																																																																																																																																											1.096																													1.056																																																										1.003																																																								
CPI-CC025A561B8	GABA_byGAD1_and_SLC6A13_GABA-A_a5b3g2S_complex	complex:GABA_byGAD1_and_SLC6A13	complex:GABA-A_a5b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.027																														0.51				0.217	0.332	0.406	0.243		0.547	0.557				0.528	0.32		0.215			0.531	0.812	0.637	0.318	0.444	0.244		0.302	0.327																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								0.473							0.206								0.284					0.495	0.775																																																																																																																																																																																																																		
CPI-CC0A073DD31	GABA_byGAD2_and_SLC6A6_GABA-A_a4b2d_complex	complex:GABA_byGAD2_and_SLC6A6	complex:GABA-A_a4b2d_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.027					0.805																					0.828																																																																																															0.207																													0.137																													0.907																					0.93								0.238																																																																																							1.051																													1.11																																																																																							0.731																													0.15																													0.745																													0.418																													1.008																													0.517																													0.625																					0.647																																					0.257																													0.53																																																										0.742																													0.687																													0.178																													0.386																								
CPI-CS070ACE5CB	Glutamate_byGLS_and_SLC1A1_GRIK1	complex:Glutamate_byGLS_and_SLC1A1	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.027	0.265	0.349				0.64	0.376			0.331						0.256		0.255			0.267	0.322		0.379	0.354			0.422																																																																																																																											0.628																													0.714																																																																																																																																																																																																																																								0.537																													0.601																																																										0.494																																																																																							0.537																													0.609																													0.566																																																										0.542																																																																																							0.536																													0.547																							
CPI-CC0B72458CD	Glutamate_byGLS2_and_SLC17A6_Glutamate_NMDA_1_2D_complex	complex:Glutamate_byGLS2_and_SLC17A6	complex:Glutamate_NMDA_1_2D_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.712		0.383		0.378	0.757	0.61	0.203	0.394		0.496	0.538			0.787	0.904	0.973	0.299	0.962		0.622	0.732	0.598	0.573	0.565	0.617	0.642	0.739	0.507																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CC0AA96E404	Glutamate_byGLS2_and_SLC17A7_Glutamate_NMDA_1_2D_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_NMDA_1_2D_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.712		0.383		0.378	0.757	0.61	0.203	0.394		0.496	0.538			0.787	0.904	0.973	0.299	0.962		0.622	0.732	0.598	0.573	0.565	0.617	0.642	0.739	0.507																																																																																																																																																																																																																																																																																																																																																																																									
CPI-CC07C08B2DE	Glutamate_byGLS2_and_SLC1A1_Glutamate_NMDA_1_2D_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_NMDA_1_2D_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.027																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.712		0.383		0.378	0.757	0.61	0.203	0.394		0.496	0.538			0.787	0.904	0.973	0.299	0.962		0.622	0.732	0.598	0.573	0.565	0.617	0.642	0.739	0.507																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS04E690D72	PTN_PTPRZ1	simple:P21246	simple:P23471	PTN	PTPRZ1	True	False	False	curated	False	Ligand-Receptor	Signaling by Pleiotrophin	0.027																															1.866	1.075					1.221		1.229								1.033		1.302		1.019	1.003																																																																																															1.116																																																										1.76	0.97					1.116		1.124								0.927		1.197		0.913	0.898																																																																																																																																																																																																																																																																													1.037																																																										1.406																																																										1.072																																																																																																																				1.169																																																										1.045																													1.137																											
CPI-SS07ACDDCD6	APP_SORL1	simple:P05067	simple:Q92673	APP	SORL1	True	False	True	curated	False	Ligand-Receptor	Signaling by Amyloid-beta precursor protein	0.027	2.079	1.915	1.991		1.984		1.908	1.793	1.719	1.842			2.302	2.369	2.103	1.929	2.434	2.334	2.27	1.948	2.164	1.997	2.027	1.892	1.778			2.004	1.958																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
CPI-SS0EBFE1854	EFNA1_EPHA4	simple:P20827	simple:P54764	EFNA1	EPHA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.029																																																																																																																																																																																																																																																																																																																																																													0.772	0.957	0.959		0.848	1.057	0.851	0.768		1.079	1.479	1.012		0.68	0.635	0.815	1.328	0.666	1.436		0.747	0.741	0.714	0.668		0.645	1.379	1.113	0.838																																																																																																																																																																																																																																																																																																																																																																																																																																																																																
CPI-SS05B4EB419	EFNA3_EPHA4	simple:P52797	simple:P54764	EFNA3	EPHA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.029																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					0.962	1.147	1.149		1.038	1.247	1.041	0.958		1.269	1.669	1.202		0.87	0.825	1.005	1.518	0.856	1.626		0.937	0.931	0.904	0.858		0.835	1.569	1.303	1.028																																																																																																																																																																																																																																								
CPI-CC002C86EAE	GABA_byGAD1_and_SLC6A13_GABA-A_a2b3g2S_complex	complex:GABA_byGAD1_and_SLC6A13	complex:GABA-A_a2b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.029																														0.468	0.257			0.217	0.427	0.427		0.242	0.322	0.557				0.493	0.432	0.535	0.215	1.023		0.524	0.618	0.573	0.26	0.439	0.244	0.703	0.302	0.326																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								0.432															0.396																																																																																																																																																																																																																								
CPI-CC07643D38C	GABA_byGAD1_and_SLC6A13_GABA-A_a1b2_complex	complex:GABA_byGAD1_and_SLC6A13	complex:GABA-A_a1b2_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.029																														0.453			0.221	1.167	0.152	0.372		0.215			0.841			0.618	1.272	0.761	0.749	0.751		0.362	0.554		0.249	0.317	0.232	0.966	0.92	0.243																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								0.416				1.131										0.581	1.235																																																																																																																																																																																																																								
CPI-CC072B222EE	Glutamate_byGLS2_and_SLC1A1_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.029																																																																																																																																																																																																																																																																																																																																																																																																																																																				1.391	0.184	0.179	0.204	0.76	0.641	1.26	0.268	0.432	0.547	0.941	1.89			0.907	1.227	0.7	0.628	1.266		1.195	1.189	0.864	1.214	1.083			0.872	0.827																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS018AC8F36	FTH1_SCARA5	simple:P02794	simple:Q6ZMJ2	FTH1	SCARA5	False	False	True	curated	False	Ligand-Receptor		0.029													1.053																													0.939																													0.946																													0.972																													0.977																													0.926																													1.005																													0.922																													0.922																																																																																							1.7																																																																																							0.935																													1.273																													1.458																													1.01																													1.448																													1.127																													1.063																													0.966																													0.913																													0.94																													1.074																																																										1.4																													0.876																													0.924																
CPI-SS03446CB39	EFNB1_EPHA4	simple:P98172	simple:P54764	EFNB1	EPHA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.029																														0.745	0.929	0.932		0.821	1.03	0.823	0.741		1.051	1.451	0.984		0.653	0.607	0.788	1.301	0.639	1.408		0.719	0.713	0.687	0.64		0.618	1.351	1.086	0.811																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
CPI-CC0FE97618B	Glutamate_byGLS2_and_SLC17A7_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.029																																																																																																																																																																																																																																																																																																																																																																																																																																																				1.391	0.184	0.179	0.204	0.76	0.641	1.26	0.268	0.432	0.547	0.941	1.89			0.907	1.227	0.7	0.628	1.266		1.195	1.189	0.864	1.214	1.083			0.872	0.827																																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS09C06644C	CADM3_CADM1	simple:Q8N126	simple:Q9BY67	CADM3	CADM1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	0.029																						2.729																													2.565																													2.603																																																										2.826																													3.088																													2.577																													2.652																													2.593																													2.448																																																										3.263																																																										2.338																													2.491																													2.652																													2.575																													2.738																													3.238																																																										2.707																													2.802																													2.533																													2.611																													2.465																													2.494																																																										3.158																													2.672							
CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	False	False	False	curated	False	Adhesion-Adhesion		0.029									0.351													0.326																																																																																																							0.384													0.359																																													0.435													0.411																																					0.351				0.384		0.435		0.554							0.411		0.342				0.529																																																																																																																																																																																														0.411													0.386																																													0.342													0.317																																																																																															0.326				0.359		0.411		0.529							0.386		0.317				0.504																																																																																																																																																																																																																		
CPI-CC09A13B23F	Glutamate_byGLS_and_SLC17A7_Glutamate_NMDA_1_2C_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_NMDA_1_2C_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.029																																																																																																																																																																																																																																									0.623						0.678								0.733	0.74	1.649	1.054							0.915	0.718																																																																																																																																																																																		0.344						0.398								0.453	0.46	1.369	0.775							0.636	0.439																																	0.674						0.728								0.783	0.79	1.699	1.105							0.966	0.769																																																																																																																																																																																																																																																																																																																																		
CPI-SS029811409	CNTN1_NOTCH2	simple:Q12860	simple:Q04721	CNTN1	NOTCH2	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	0.029		0.738																													0.509																													0.448																																																										0.6																													0.978																													0.71																													0.573																													0.433																													0.646																																																										1.589																																																																																							0.589																													0.902																													0.936																													0.788																													0.772																																																										0.704																													0.836																													0.583																													0.469																													0.766																													0.477																													1.285																													0.788																													0.676																											
CPI-SS0579FA162	IGF2_IGF1R	simple:P01344	simple:P08069	IGF2	IGF1R	True	False	True	curated	False	Ligand-Receptor	Signaling by Insulin-like growth factor	0.029																																																																																								0.872	0.765	0.579	0.56	0.723	0.872	0.792	0.8	0.747	0.59	1.213				0.631	0.969	1.449	0.649		0.752	0.876	0.965	0.886	0.883	0.483	0.631		0.727	0.824																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
CPI-SS0E41702C1	IGF1_IGF1R	simple:P05019	simple:P08069	IGF1	IGF1R	True	False	True	curated	False	Ligand-Receptor	Signaling by Insulin-like growth factor	0.029																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.937	0.83	0.644	0.625	0.789	0.937	0.858	0.866	0.812	0.656	1.278				0.696	1.035	1.515	0.714		0.818	0.941	1.031	0.951	0.949	0.549	0.696		0.792	0.89																																																																																																																																																																																																																																																																																																																																																																																									
