"","cells_expressing_D","cells_expressing_F","cells_expressing_M","cells_total_D","cells_total_F","cells_total_M","prop_expressing_D","prop_expressing_F","prop_expressing_M","anova_p.value","d_f_p.value","d_m_p.value","f_m_p.value","singular","warning","gene","cluster","anova_q.value","d_f_q.value","d_m_q.value","f_m_q.value"
"1",89,53,74,139,72,124,0.640287769784173,0.736111111111111,0.596774193548387,0.147254138355492,0.161040779076566,0.468238977584779,0.0504814732732251,TRUE,NA,"LOC129348986",27,0.974233966684301,0.990682174501955,0.894516306188304,0.981814599401308
"2",77,31,45,139,72,124,0.553956834532374,0.430555555555556,0.362903225806452,0.00970397249802773,0.0972218290217686,0.00270305770734433,0.362897671222293,FALSE,NA,"trip4",27,0.604661987978144,0.990682174501955,0.242160980437331,0.981814599401308
"3",15,5,10,139,72,124,0.107913669064748,0.0694444444444444,0.0806451612903226,0.594156134867928,0.369461010499683,0.453110550990629,0.77632788085012,TRUE,NA,"cln6a",27,0.987567434814389,0.990682174501955,0.894516306188304,0.981814599401308
"4",2,1,2,139,72,124,0.0143884892086331,0.0138888888888889,0.0161290322580645,0.989962297970929,0.976815279160296,0.908388267335985,0.902076500757535,TRUE,NA,"LOC118470268",27,0.999019590125939,0.994260332642809,0.978346210261926,0.981814599401308
"5",3,1,1,139,72,124,0.0215827338129496,0.0138888888888889,0.00806451612903226,0.680763780464,0.699907738962085,0.390097502834216,0.699186931694466,TRUE,NA,"LOC111568352",27,0.987567434814389,0.990682174501955,0.861826826845224,0.981814599401308
"6",28,8,19,139,72,124,0.201438848920863,0.111111111111111,0.153225806451613,0.273729458581496,0.1179565221007,0.394286958746492,0.409605700677549,FALSE,NA,"rps17",27,0.974732389688592,0.990682174501955,0.867299784860128,0.981814599401308
"7",83,38,56,139,72,124,0.597122302158273,0.527777777777778,0.451612903225806,0.0630379509766295,0.334759812847492,0.0187142260849755,0.304069357397799,TRUE,NA,"csnk1g1",27,0.922571084656366,0.990682174501955,0.53973828287906,0.981814599401308
"8",19,9,15,139,72,124,0.136690647482014,0.125,0.120967741935484,0.925935372819036,0.812458961108403,0.704561156686069,0.933838190280514,TRUE,NA,"LOC111571203",27,0.993616699499331,0.990682174501955,0.953443485015562,0.99096214024198
"9",109,58,83,139,72,124,0.784172661870504,0.805555555555556,0.669354838709677,0.327029626669054,0.941314795968901,0.184031528781309,0.235311221175224,FALSE,NA,"neo1a",27,0.974732389688592,0.994260332642809,0.79099265786749,0.981814599401308
"10",1,1,4,139,72,124,0.00719424460431655,0.0138888888888889,0.032258064516129,0.377075541720512,0.637941860852997,0.184142804736827,0.460529142877955,FALSE,NA,"LOC129349243",27,0.985911406675433,0.990682174501955,0.791247547082545,0.981814599401308
"11",61,27,59,139,72,124,0.438848920863309,0.375,0.475806451612903,0.392346376974182,0.372987561441747,0.548151032576973,0.171353845335753,TRUE,NA,"LOC111567962",27,0.985911406675433,0.990682174501955,0.911877130445484,0.981814599401308
"12",33,16,22,139,72,124,0.237410071942446,0.222222222222222,0.17741935483871,0.499290172880874,0.823049779148758,0.247176566080547,0.450665211441798,FALSE,NA,"bbs4",27,0.985911406675433,0.994260332642809,0.812924019480117,0.981814599401308
"13",22,10,16,139,72,124,0.158273381294964,0.138888888888889,0.129032258064516,0.831801154674944,0.726179913904177,0.554864246985534,0.872186081931838,FALSE,NA,"scamp2l",27,0.987567434814389,0.990682174501955,0.911877130445484,0.981814599401308
"14",13,3,5,139,72,124,0.0935251798561151,0.0416666666666667,0.0403225806451613,0.161506265941511,0.188934462847127,0.0971372904650876,0.963434005349984,TRUE,NA,"LOC129347348",27,0.974233966684301,0.990682174501955,0.717677647130833,0.995069173681496
"15",92,52,83,139,72,124,0.661870503597122,0.722222222222222,0.669354838709677,0.653988835953584,0.372628753166828,0.897828427015169,0.441408408954809,TRUE,NA,"myo9aa",27,0.987567434814389,0.990682174501955,0.978346210261926,0.981814599401308
"16",7,1,7,139,72,124,0.0503597122302158,0.0138888888888889,0.0564516129032258,0.404320618998454,0.219231954186716,0.82621049453187,0.180311263541331,TRUE,NA,"senp8",27,0.985911406675433,0.990682174501955,0.978346210261926,0.981814599401308
"17",23,15,16,139,72,124,0.165467625899281,0.208333333333333,0.129032258064516,0.345675166712584,0.443214192886368,0.407599077899324,0.145726663947409,TRUE,NA,"LOC111580711",27,0.978400808620576,0.990682174501955,0.873838627621935,0.981814599401308
"18",19,5,13,139,72,124,0.136690647482014,0.0694444444444444,0.104838709677419,0.334863515099887,0.152121941504417,0.431444637119865,0.411281402173756,TRUE,NA,"anp32a",27,0.974732389688592,0.990682174501955,0.884621402514772,0.981814599401308
"19",94,38,76,139,72,124,0.676258992805755,0.527777777777778,0.612903225806452,0.10793632958813,0.0356202265332567,0.283847166837534,0.244894220700941,TRUE,NA,"coro2ba",27,0.974233966684301,0.990682174501955,0.827684132672842,0.981814599401308
"20",3,2,8,139,72,124,0.0215827338129496,0.0277777777777778,0.0645161290322581,0.352712083539934,0.770650554637384,0.170069088723867,0.385971654700142,FALSE,NA,"itga11a",27,0.978400808620576,0.990682174501955,0.773872397557314,0.981814599401308
"21",3,4,5,139,72,124,0.0215827338129496,0.0555555555555556,0.0403225806451613,0.446421762715835,0.207455413327738,0.384535024471266,0.624714414986578,TRUE,NA,"LOC111564424",27,0.985911406675433,0.990682174501955,0.861826826845224,0.981814599401308
