"","gene","av_p.value","warning","singular","av_q.value","f_m_p.value","d_m_p.value","d_f_p.value","cluster"
"1","LOC129348986",0.588242080011302,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"2","trip4",0.629326269566295,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"3","chrna7a",0.944720912280114,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"4","cln6a",0.217802368767766,NA,FALSE,"0.999999999978831",NA,NA,NA,21
"5","LOC118470268",0.0652944264510939,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"6","calml4a",0.856373141827873,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"7","LOC111568352",0.140525752873867,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"8","rxfp3.3a2",0.560452918818261,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"9","rps17",0.261289086404213,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"10","LOC129347713",0.999999875869093,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"11","csnk1g1",0.43893197740963,NA,FALSE,"0.999999999978831",NA,NA,NA,21
"12","LOC111571203",0.551660166766276,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"13","neo1a",0.166975922482509,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"14","LOC129349243",0.700143515849654,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"15","LOC111567962",0.183494694448245,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"16","LOC129347359",0.99999610322017,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"17","bbs4",0.953484762585361,NA,FALSE,"0.999999999978831",NA,NA,NA,21
"18","scamp2l",0.915863813499873,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"19","LOC129347348",0.901142793328647,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"20","myo9aa",0.119609943045933,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"21","senp8",0.284279499849214,NA,FALSE,"0.999999999978831",NA,NA,NA,21
"22","LOC111580711",0.474560696952224,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"23","anp32a",0.674352806643584,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"24","coro2ba",0.991954477185468,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"25","itga11a",0.534679692162786,NA,FALSE,"0.999999999978831",NA,NA,NA,21
"26","LOC111564424",0.797852048899383,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"27","LOC129349160",0.950014312404287,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"28","LOC111564416",0.451343976637739,NA,FALSE,"0.999999999978831",NA,NA,NA,21
"29","cpeb1b",0.976655011497666,NA,FALSE,"0.999999999978831",NA,NA,NA,21
"30","LOC111564421",0.626237865147734,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"31","LOC111564418",0.295267225332596,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"32","LOC111564417",0.97398495494426,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"33","LOC111564410",0.456232928446206,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"34","LOC111564425",0.999999999973042,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"35","cars1",0.363241919223713,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"36","pex16",0.0619212492333315,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"37","arfgap2",0.0576443891550857,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"38","LOC118469870",0.710138830422226,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"39","glceb",0.0116620342350503,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"40","paqr5b",0.976882784529625,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"41","LOC111564414",0.938281574532904,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"42","tle3b",0.577858259795745,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"43","LOC129348677",0.999999999719692,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"44","uacab",0.999999999493959,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"45","LOC111564639",0.665730283234551,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"46","LOC129348555",0.999999999520906,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,21
"47","rxfp3.3a1",0.890973365679303,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"48","pias1a",0.93689905911704,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"49","skor1a",0.390649673984629,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"50","map2k5",0.722058294932979,NA,FALSE,"0.999999999978831",NA,NA,NA,21
"51","smad3a",0.426468021417697,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"52","smad6a",0.976017585534219,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"53","tmem208",0.861749236799829,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"54","slc39a1",0.629855372190258,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"55","LOC111565738",0.464548526798342,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"56","LOC111565745",0.996054525009609,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,21
"57","mibp2",0.669804001704627,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"58","bloc1s6",0.878458737513186,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"59","slc30a4",0.466485771715051,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"60","c1h15orf48",0.948738190107495,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"61","spata5l1",0.850290930755665,NA,FALSE,"0.999999999978831",NA,NA,NA,21
"62","dtwd1",0.968423556105678,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"63","LOC129349619",0.999998734589987,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,21
"64","cops2",0.587473423549219,NA,FALSE,"0.999999999978831",NA,NA,NA,21
"65","secisbp2l",0.0524203233520222,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"66","LOC111565759",0.999999994020593,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,21
"67","LOC129349512",0.999999999956255,NA,TRUE,"0.999999999978831",NA,NA,NA,21
"68","fbn1",0.999999962366285,"unable to evaluate scaled gradient",FALSE,"NA",NA,NA,NA,21
