id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	6_0|6_0	6_0|6_1	6_0|6_2	6_0|6_3	6_1|6_0	6_1|6_1	6_1|6_2	6_1|6_3	6_2|6_0	6_2|6_1	6_2|6_2	6_2|6_3	6_3|6_0	6_3|6_1	6_3|6_2	6_3|6_3
CPI-SS0EE09A201	CDH2_CDH2	simple:P19022	simple:P19022	CDH2	CDH2	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	100.0	8.499	63.668	0.0	8.499	0.722	5.411	0.0	63.668	5.411	40.536	0.0	0.0	0.0	0.0	0.0
CPI-SS0C53F7672	CDH6_CDH6	simple:P55285	simple:P55285	CDH6	CDH6	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	3.887	6.574	19.714	0.0	6.574	11.12	33.346	0.0	19.714	33.346	100.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09C06644C	CADM3_CADM1	simple:Q8N126	simple:Q9BY67	CADM3	CADM1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	8.865	14.995	44.969	0.0	0.0	0.0	0.0	0.0	19.714	33.346	100.0	0.0	3.607	6.101	18.297	0.0
CPI-SS02D18D12B	CADM3_CADM4	simple:Q8N126	simple:Q8NFZ8	CADM3	CADM4	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	39.378	35.403	44.969	0.0	0.0	0.0	0.0	0.0	87.566	78.728	100.0	0.0	16.022	14.404	18.297	0.0
CPI-SS0B3829651	CADM3_EPB41L1	simple:Q8N126	simple:Q9H4G0	CADM3	EPB41L1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	42.533	44.969	0.0	40.575	0.0	0.0	0.0	0.0	94.582	100.0	0.0	90.229	17.305	18.297	0.0	16.509
CPI-SS0335C4DDE	LAMA2_ADGRG6	simple:P24043	simple:Q86SQ4	LAMA2	ADGRG6	True	False	True	curated	False	Ligand-Receptor		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C4261737	GJC1_GJA1	simple:P36383	simple:P17302	GJC1	GJA1	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS024F36886	GJA1_GJA5	simple:P17302	simple:P36382	GJA1	GJA5	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
