id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	6_0|6_0	6_0|6_1	6_0|6_2	6_0|6_3	6_1|6_0	6_1|6_1	6_1|6_2	6_1|6_3	6_2|6_0	6_2|6_1	6_2|6_2	6_2|6_3	6_3|6_0	6_3|6_1	6_3|6_2	6_3|6_3
CPI-SS0EE09A201	CDH2_CDH2	simple:P19022	simple:P19022	CDH2	CDH2	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	73.755	0.0	0.994	85.881	0.0	0.0	0.0	0.0	0.994	0.0	0.013	1.158	85.881	0.0	1.158	100.0
CPI-SS0DA0F5556	CDH3_CDH3	simple:P22223	simple:P22223	CDH3	CDH3	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C53F7672	CDH6_CDH6	simple:P55285	simple:P55285	CDH6	CDH6	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by Cadherin	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	6.719	25.921	21.688	0.0	25.921	100.0	83.667	0.0	21.688	83.667	70.001	0.0	0.0	0.0	0.0	0.0
CPI-SS09C06644C	CADM3_CADM1	simple:Q8N126	simple:Q9BY67	CADM3	CADM1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	12.099	46.677	39.053	0.0	25.921	100.0	83.667	0.0	0.0	0.0	0.0	0.0	5.14	19.83	16.591	0.0
CPI-SS0B990492C	CADM1_NECTIN3	simple:Q9BY67	simple:Q9NQS3	CADM1	NECTIN3	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	0.0	0.0	0.0	25.921	0.0	0.0	0.0	100.0	0.0	0.0	0.0	83.667	0.0	0.0	0.0	0.0
CPI-SS00550260E	CADM3_NECTIN3	simple:Q8N126	simple:Q9NQS3	CADM3	NECTIN3	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	0.0	0.0	0.0	46.677	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.83
CPI-SS0C5E9FBFB	NECTIN1_NECTIN3	simple:Q15223	simple:Q9NQS3	NECTIN1	NECTIN3	True	True	False	curated	False	Adhesion-Adhesion	Adhesion by Nectin	0.0	0.0	0.0	92.743	0.0	0.0	0.0	40.787	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
CPI-SS02FBD007E	NECTIN2_NECTIN3	simple:Q92692	simple:Q9NQS3	NECTIN2	NECTIN3	False	True	False	curated	False	Adhesion-Adhesion	Adhesion by Nectin	0.0	0.0	0.0	100.0	0.0	0.0	0.0	10.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.367
CPI-SS02D18D12B	CADM3_CADM4	simple:Q8N126	simple:Q8NFZ8	CADM3	CADM4	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	18.118	46.677	6.041	0.0	38.816	100.0	12.941	0.0	0.0	0.0	0.0	0.0	7.697	19.83	2.566	0.0
CPI-SS0B3829651	CADM3_EPB41L1	simple:Q8N126	simple:Q9H4G0	CADM3	EPB41L1	False	False	False	curated	False	Adhesion-Adhesion	Adhesion by CADM	30.809	46.677	39.445	0.0	66.005	100.0	84.507	0.0	0.0	0.0	0.0	0.0	13.089	19.83	16.758	0.0
CPI-SS0924C61F1	COL4A5_ADGRG6	simple:P29400	simple:Q86SQ4	COL4A5	ADGRG6	True	False	True	curated	False	Adhesion-Adhesion	Adhesion by Collagen/Integrin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0335C4DDE	LAMA2_ADGRG6	simple:P24043	simple:Q86SQ4	LAMA2	ADGRG6	True	False	True	curated	False	Ligand-Receptor		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C4261737	GJC1_GJA1	simple:P36383	simple:P17302	GJC1	GJA1	False	False	False	curated	False	Gap-Gap	Adhesion by GAP junction	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.015	0.0	0.0
